SGBid	genomename	uSGB	estTaxLevel	estTaxonomy	closestTaxLevel	closestTaxID	krakenDBtaxid	avgDist	medianAb	noSamples
14792	XieH_2016__YSZC12003_37276__bin.31	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	74426.0	84107.0	0.22302233333299998	0.18530240879999998	3
14793	ZellerG_2014__CCIS59132091ST-4-0__bin.36	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sp_HGA1	910311.0	1643826.0	0.2109085	0.31308374489999996	2
14794	CM_madagascar__A46_01_1FE__bin.16	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	471189.0	1643826.0	0.1927025	0.3234317329	4
14795	LiJ_2014__V1.FI25__bin.11	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	446660.0	1643826.0	0.20778866666700002	0.3400835222	3
14796	ZellerG_2014__CCIS23164343ST-4-0__bin.26	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	446660.0	1643826.0	0.213325	0.2155862162	1
14797	FengQ_2015__SID531416__bin.79	Yes	Genus	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	446660.0	447020.0	0.052547003636400004	0.47988287049999995	110
14798	HeQ_2017__SZAXPI029549-142__bin.32	No	Species	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	446660.0	446660.0	0.0362745210526	0.2928290377	19
14799	RaymondF_2016__P2E0__bin.5	Yes	Genus	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	446660.0	447020.0	0.046701	0.16045992439999998	1
14800	FengQ_2015__SID31549__bin.69	Yes	Genus	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	446660.0	447020.0	0.0469365	0.5532527758	1
14801	CosteaPI_2017__scavenger-11-0-0__bin.39	Yes	Genus	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	446660.0	447020.0	0.0778587	0.18462169850000001	1
14803	LiJ_2014__V1.FI05__bin.47	No	Species	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enteroscipio|s__Enteroscipio_rubneri	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enteroscipio|s__Enteroscipio_rubneri	2070686.0	2070686.0	0.016482725	0.3368467464	2
14804	KarlssonFH_2013__S472__bin.7	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sp_1_3_56FAA	1929886.0	1643826.0	0.172793	0.4297640966	2
14805	FengQ_2015__SID530373__bin.59	No	Species	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacteriaceae_unclassified|s__Coriobacteriaceae_bacterium_CHKCI002	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_sp_An232A	1965593.0	1965593.0	0.02366025	0.5319766516	4
14807	LiuW_2016__SRR3992985__bin.22	No	Species	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	471189.0	471189.0	0.022872133333299998	0.3045052251	3
14808	FengQ_2015__SID31021__bin.36	No	Species	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_urolithinfaciens	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_urolithinfaciens	1335613.0	1335613.0	0.02279162	0.5862031611	5
14809	FengQ_2015__SID530251__bin.28	No	Species	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sp_HGA1	910311.0	910311.0	0.0188364091262	0.6955330987	103
14810	FengQ_2015__SID31766__bin.17	Yes	Genus	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	84112.0	84111.0	0.13211099999999998	1.106216763	1
14812	CM_madagascar__A88_02_1FE__bin.39	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	471189.0	1643826.0	0.25642600000000004	0.1179309924	2
14813	XieH_2016__YSZC12003_37103__bin.68	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	84112.0	1643826.0	0.207842	0.1566766555	1
14814	CM_madagascar__V40_01_1FE__bin.66	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	84112.0	1643826.0	0.221148	0.3153489395	3
14815	CM_madagascar__A14_01_1FE__bin.23	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	471189.0	1643826.0	0.21142328571400001	0.3534377833	7
14816	FengQ_2015__SID31267__bin.75	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	471189.0	1643826.0	0.21821354386	0.2989753136	57
14817	LiSS_2016__FAT_006-22-0-0__bin.66	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	84112.0	1643826.0	0.25055700000000003	0.1928739837	1
14818	XieH_2016__YSZC12003_37316__bin.43	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_sp_CAG_289	1965294.0	84107.0	0.224227	0.2065218868	4
14822	CM_madagascar__A83_02_1FE__bin.1	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sp_HGA1	910311.0	1643826.0	0.215855888889	0.4596151868	9
14823	CM_madagascar__A55_02_1FE__bin.40	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	84112.0	1643826.0	0.21135815384599999	0.3713303615	13
14824	XieH_2016__YSZC12003_37406__bin.6	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	471189.0	1643826.0	0.2061724375	0.3027899569	32
14825	XieH_2016__YSZC12003_37349__bin.15	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	84112.0	1643826.0	0.219531	0.1542477142	1
14826	LiuW_2016__SRR3993014__bin.11	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	84112.0	1643826.0	0.2137946	0.2600961529	5
14827	XieH_2016__YSZC12003_37462__bin.23	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sp_HGA1	910311.0	1643826.0	0.21501599999999998	0.12204575949999999	1
14829	ZellerG_2014__CCMD25963797ST-21-0__bin.2	Yes	Family	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enteroscipio|s__Enteroscipio_rubneri	2070686.0	1643826.0	0.22668000000000002	0.17597833	1
14831	ZeeviD_2015__PNP_Main_223_megahit__bin.79	Yes	Other	-	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacteriaceae_unclassified|s__Coriobacteriaceae_bacterium_68_1_3	2011094.0	201174.0	0.27669699999999997	0.0560503905	1
14832	LiJ_2017__nHM511717__bin.28	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_124	1879010.0	1239.0	0.313295125	0.3022880141	8
14834	BritoIL_2016__W3.17.ST__bin.10	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110	1879010.0	1239.0	0.275956941176	0.2548120251	17
14835	Bengtsson-PalmeJ_2015__TRAVELRES6__bin.124	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110	1879010.0	1239.0	0.249293	0.4737116879	2
14836	LiuW_2016__SRR3992978__bin.104	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	1507.0	1239.0	0.29144699999999996	0.1297117414	1
14837	HeQ_2017__SZAXPI029466-158__bin.32	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	1507.0	1239.0	0.26332275	0.2581698616	4
14838	RaymondF_2016__P21E7__bin.10	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	1507.0	1239.0	0.272188	0.4689701704	2
14839	LiuW_2016__SRR3992973__bin.65	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	1550024.0	1239.0	0.27669699999999997	0.3311053483	1
14840	HMP_2012__SRS054956__bin.42	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	1879010.0	1239.0	0.28730900000000004	0.1490795573	1
14841	LeChatelierE_2013__MH0188__bin.16	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	1879010.0	1239.0	0.300994	0.10854946089999999	1
14842	XieH_2016__YSZC12003_37283__bin.13	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	1879010.0	1239.0	0.168683	0.9419556188	3
14843	ZellerG_2014__CCMD19497912ST-21-0__bin.26	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	1879010.0	1239.0	0.1522435	0.34759780560000003	2
14844	XieH_2016__YSZC12003_37172__bin.63	No	Species	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	1879010.0	1879010.0	0.0249640640741	0.2512732208	27
14845	Obregon-TitoAJ_2015__NO21__bin.5	Yes	Genus	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	1879010.0	1239.0	0.124167625	0.5882371459	8
14846	ZellerG_2014__CCIS87167916ST-4-0__bin.17	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	1879010.0	1239.0	0.161547	2.5241756713999997	1
14847	NielsenHB_2014__V1_UC13_3__bin.13	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_1013	1506.0	31979.0	0.196709	1.3381020089	2
14848	FengQ_2015__SID31879__bin.28	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_1013	1506.0	31979.0	0.1821655	0.3856333207	2
14849	LeChatelierE_2013__MH0101__bin.23	No	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_1013	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_1013	1506.0	1506.0	0.031298599999999996	1.4300105041	3
14850	FengQ_2015__SID530450__bin.53	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	1879010.0	1239.0	0.240698	0.4147123252	1
14851	KarlssonFH_2013__S312__bin.55	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_964	1506.0	31979.0	0.191763666667	2.1897003124000003	3
14852	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.11	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminiclostridium|s__Clostridium_leptum	1535.0	541000.0	0.14299675	0.8147444709999999	4
14853	KosticAD_2015__PRJNA231909.3109940__bin.14	No	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminiclostridium|s__Clostridium_leptum	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum_CAG_27	1535.0	1535.0	0.017645157027	0.4566452376	111
14854	FengQ_2015__SID31455__bin.4	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminiclostridium|s__Clostridium_leptum	1535.0	541000.0	0.178173	0.25235335010000004	1
14855	LiJ_2014__MH0370__bin.20	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium_CHKCI005	1780381.0	1239.0	0.2264364	2.4849771614	5
14856	IjazUZ_2017__S51_a_WGS_megahit__bin.4	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_sp	41978.0	1239.0	0.2414555	20.5644820127	2
14857	FengQ_2015__SID31416__bin.35	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum_CAG_27	1535.0	1239.0	0.257694642857	2.8256393532999997	14
14858	RaymondF_2016__P21E90__bin.84	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Flavonifractor|s__Flavonifractor_sp_An10	1965537.0	1239.0	0.273629	0.1316649342	1
14859	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.68	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	1879010.0	1239.0	0.300994	0.29211444670000003	1
14860	Bengtsson-PalmeJ_2015__TRAVELRES2__bin.111	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerofilum|s__Anaerofilum_sp_An201	1965588.0	1239.0	0.300994	0.0740702946	1
14861	CosteaPI_2017__SID713B040-11-90-0__bin.35	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_24053_14	1879010.0	1239.0	0.21008510089699997	0.402905995	446
14862	KosticAD_2015__PRJNA231909.3112363__bin.26	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp	1506.0	1239.0	0.261264	1.350036795	4
14863	Obregon-TitoAJ_2015__NO17__bin.9	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_sp_An120	1965549.0	1239.0	0.283125	0.4795033154	3
14867	KarlssonFH_2013__S288__bin.33	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis	1351.0	1239.0	0.20635799999999999	1.1865696665	2
14868	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.44	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_sp	41978.0	1239.0	0.2400125	0.5966613434	2
14869	WenC_2017__RA011__bin.8	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Flavonifractor|s__Flavonifractor_plautii	292800.0	1239.0	0.2611945	0.23411167	2
14870	VatanenT_2016__G80484__bin.4	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_43	1506.0	1239.0	0.2845255	0.9325039387999999	2
14871	BackhedF_2015__SID53_12M__bin.15	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	853.0	1239.0	0.279978	0.4569119122	1
14872	YuJ_2015__SZAXPI003421-5__bin.18	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum	84030.0	1239.0	0.23713249999999997	2.2079900029	2
14873	Obregon-TitoAJ_2015__NO10__bin.10	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	1550024.0	1239.0	0.274017	1.5308569488	7
14874	Bengtsson-PalmeJ_2015__TRAVELRES53_megahit__bin.42	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminiclostridium|s__Clostridium_methylpentosum	84026.0	1239.0	0.273994234848	0.6821747141	132
14875	LiuW_2016__SRR3993033__bin.6	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_D5	556261.0	1239.0	0.227004333333	0.6468656692	3
14876	LouisS_2016__AS58_3__bin.15	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp_CAG_82	1971605.0	1239.0	0.306598	0.6790210735	1
14877	NielsenHB_2014__V1_UC16_0__bin.8	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_An85	1965661.0	1239.0	0.25638099999999997	1.5800452297999998	1
14881	BackhedF_2015__SID615_4M__bin.1	No	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_MSTE9	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_MSTE9	1105031.0	1105031.0	0.0173707	1.9581847428	1
14882	BackhedF_2015__SID241_4M__bin.9	Yes	Genus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_MSTE9	1105031.0	1485.0	0.088884175	0.9631193498	4
