Proteins	log fold change (Baka - Nzime)	se	ci.lo.adj	ci.up.adj	p.val	q.val	diff.abn	structural.zero (Baka)	structural.zero (Nzime)	L2	L3	star
Ferrous iron transport protein A	0.222094575801828	0.220654596329155	-0.671119484332064	1.11530863593572	0.314162638174583	0.998995155490989	FALSE	0	0	Iron acquisition and metabolism	Iron acquisition in Vibrio	""
RNA polymerase sporulation specific sigma factor SigH	0.222435848738767	0.276739375245668	-0.897810477756807	1.34268217523434	0.421527645533084	0.998995155490989	FALSE	0	0	Dormancy and Sporulation	Sporulation-associated proteins with broader functions	""
Chorismate mutase II (EC 5.4.99.5)	0.222511197600101	0.251788308294823	-0.796732728824952	1.24175512402515	0.376845593121204	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Chorismate Synthesis	""
Phosphate transport regulator (distant homolog of PhoU)	0.223149394630979	0.232342609398389	-0.717377967750629	1.16367675701259	0.336837584671717	0.998995155490989	FALSE	0	0	Phosphorus Metabolism	Phosphate metabolism	""
FtsK/SpoIIIE family protein, putative EssC component of Type VII secretion system	0.223433614484503	0.203200088166165	-0.599124260084837	1.04599148905384	0.271517602233873	0.998995155490989	FALSE	0	0	Membrane Transport	ESAT-6 proteins secretion system in Firmicutes	""
Outer membrane component of tripartite multidrug resistance system	0.224902522164483	0.264231330005803	-0.844710996046545	1.29451604037551	0.394681775583967	0.998995155490989	FALSE	0	0	Virulence	Multidrug Resistance, Tripartite Systems Found in Gram Negative Bacteria	""
DNA-binding heavy metal response regulator	0.225359384349158	0.190070213525504	-0.544048504532416	0.994767273230732	0.235755069377652	0.998995155490989	FALSE	0	0	Virulence	Cobalt-zinc-cadmium resistance	""
Phosphoglucomutase (EC 5.4.2.2)	0.229180366392218	0.177438167717786	-0.489092757515425	0.947453490299861	0.196493304228399	0.998995155490989	FALSE	0	0	Carbohydrates	Starch biosynthesis in plants	""
Phospholipid-lipopolysaccharide ABC transporter	0.229232922742086	0.339902508286847	-1.14669898408161	1.60516482956579	0.500052047907086	0.998995155490989	FALSE	0	0	Protein Metabolism	N-linked Glycosylation in Bacteria	""
Mycobacterial persistence regulator MprA (Two component response transcriptional regulatory protein)	0.229590124753414	0.149054285548853	-0.373784496896632	0.832964746403461	0.123484287302086	0.998995155490989	FALSE	0	0	Virulence	Heat shock protein Hsp22.5 involved in pathogenesis of Mycobacterium tuberculosis	""
Lysyl-tRNA synthetase (class II) related protein found fused to membrane protein	0.229777854252741	0.186038212995257	-0.523308418745919	0.982864127251401	0.216789174146292	0.998995155490989	FALSE	0	0	Protein Metabolism	tRNA aminoacylation, Lys	""
Glycosyl transferase, family 2	0.230198858062229	0.15158097688403	-0.383403858826912	0.84380157495137	0.12884994133724	0.998995155490989	FALSE	0	0	Carbohydrates	Sugar utilization in Thermotogales	""
Capsular polysaccharide export system inner membrane protein KpsE	0.232764797906486	0.223100720923825	-0.670351221747611	1.13588081756058	0.296801452332448	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	Capsular Polysaccharide (CPS) of Campylobacter	""
Two-component response regulator CreC	0.233043280333872	0.212061181252356	-0.625384469889151	1.09147103055689	0.271792662508657	0.998995155490989	FALSE	0	0	Virulence, Disease and Defense	Tolerance to colicin E2	""
Flagellar motor switch protein FliG	0.233885460857457	0.230479364396051	-0.69909944983155	1.16687037154646	0.310211513221791	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Bacterial Chemotaxis	""
Redox-sensitive transcriptional regulator (AT-rich DNA-binding protein)	0.234710577131046	0.128344675279114	-0.284831142868357	0.754252297130448	0.0674367738708729	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	NADH-dependent reduced ferredoxin:NADDP+ oxidoreductase	""
ATP-dependent RNA helicase Bcep18194_A5658	0.235542083624535	0.375027542647153	-1.28257663949603	1.7536608067451	0.529960643797064	0.998995155490989	FALSE	0	0	RNA Metabolism	ATP-dependent RNA helicases, bacterial	""
TonB-dependent siderophore receptor	0.236069118598153	0.216385025024453	-0.639861634577497	1.1119998717738	0.275287002938063	0.998995155490989	FALSE	0	0	Iron acquisition and metabolism	acinetobacter siderophore assembly	""
ATPase, AFG1 family	0.236712570011342	0.22211528325814	-0.662414378972948	1.13583951899563	0.28655049789403	0.998995155490989	FALSE	0	0	Protein Metabolism	Proteolysis in bacteria, ATP-dependent	""
Quinone-reactive Ni/Fe-hydrogenase large chain (EC 1.12.5.1)	0.239376725291276	0.303982373915527	-0.991149785061552	1.4699032356441	0.431007312233249	0.998995155490989	FALSE	0	0	Respiration	Hydrogenases	""
Adenine deaminase (EC 3.5.4.2)	0.239741402286356	0.260596178956261	-0.81515695439086	1.29463975896357	0.357586961624703	0.998995155490989	FALSE	0	0	Nucleosides and Nucleotides	Purine conversions	""
Efflux pump Lde	0.239748276452311	0.295827893153263	-0.957768738557485	1.43726529146211	0.41769215512776	0.998995155490989	FALSE	0	0	Virulence	Resistance to fluoroquinolones	""
Acetate permease ActP (cation/acetate symporter)	0.239844513930531	0.34883934605906	-1.17226388449622	1.65195291235729	0.491736165038185	0.998995155490989	FALSE	0	0	Carbohydrates	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	""
Menaquinone via futalosine step 4, possible alternative	0.24054333831017	0.281108310951869	-0.897388524156649	1.37847520077699	0.392165793780577	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-6-naphthoate	""
Prophage Clp protease-like protein	0.244291211646061	0.244349220608007	-0.744839144398067	1.23342156769019	0.317425410105352	0.998995155490989	FALSE	0	0	Regulation and Cell signaling	cAMP signaling in bacteria	""
Glutathione S-transferase (EC 2.5.1.18)	0.244304308596794	0.331827676113267	-1.09894052190648	1.58754913910007	0.461585569532179	0.998995155490989	FALSE	0	0	Predictions based on plant-prokaryote comparative analysis	At3g50560	""
PTS system, N-acetylgalactosamine-specific IIB component (EC 2.7.1.69)	0.244899915423174	0.173037686801386	-0.45555997689415	0.945359807740498	0.156981101584276	0.998995155490989	FALSE	0	0	Carbohydrates	N-Acetyl-Galactosamine and Galactosamine Utilization	""
COG1180: Radical SAM, Pyruvate-formate lyase-activating enzyme like	0.245930396404432	0.239374962088257	-0.723064065248655	1.21492485805752	0.304238914945177	0.998995155490989	FALSE	0	0	RNA Metabolism	tRNA modification Archaea	""
Fumarate hydratase class I, aerobic (EC 4.2.1.2)	0.247198501116423	0.0997469441406575	-0.156579051873771	0.650976054106617	0.0132026236976217	0.998639461525458	FALSE	0	0	Carbohydrates	acinetobacter tca	""
Menaquinone via futalosine step 3	0.248526855144402	0.288609554746148	-0.919770186824719	1.41682389711352	0.389173108728077	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-6-naphthoate	""
Fumarate hydratase class I, anaerobic (EC 4.2.1.2)	0.249219776059879	0.284832341768222	-0.903787034950395	1.40222658707015	0.381590187224463	0.998995155490989	FALSE	0	0	Carbohydrates	acinetobacter tca	""
Chemotaxis regulator - transmits chemoreceptor signals to flagelllar motor components CheY	0.249471431680921	0.226790230958774	-0.668579795727951	1.16752265908979	0.271327938307642	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Bacterial Chemotaxis	""
Flagellar motor switch protein FliN	0.249621421701515	0.22916529245365	-0.678044100429509	1.17728694383254	0.276037639871619	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Bacterial Chemotaxis	""
Iron siderophore receptor protein	0.251120409346339	0.206781933742388	-0.585936845173093	1.08817766386577	0.224586840444789	0.998995155490989	FALSE	0	0	Iron acquisition and metabolism	Iron siderophore sensor & receptor system	""
Mannonate dehydratase (EC 4.2.1.8)	0.251813031895828	0.246477136638753	-0.745931169266719	1.24955723305838	0.306947226827291	0.998995155490989	FALSE	0	0	Carbohydrates	D-Galacturonate and D-Glucuronate Utilization	""
6-phospho-beta-glucosidase ascB (EC 3.2.1.86)	0.253223463683196	0.19789250497222	-0.547849211787504	1.0542961391539	0.200685468783149	0.998995155490989	FALSE	0	0	Carbohydrates	Beta-Glucoside Metabolism	""
(R)-citramalate synthase (EC 2.3.1.182)	0.255240930982726	0.240128806015143	-0.716805105420414	1.22728696738587	0.287812149801715	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Branched-Chain Amino Acid Biosynthesis	""
Putative ABC transporter of substrate X, permease subunit I	0.255358760212953	0.238481853723112	-0.710020381559006	1.22073790198491	0.28427371593959	0.998995155490989	FALSE	0	0	Membrane Transport	ABC transporter of unknown substrate X	""
Polyferredoxin NapH (periplasmic nitrate reductase)	0.256487847821451	0.212651194364333	-0.604328286854237	1.11730398249714	0.227762179195485	0.998995155490989	FALSE	0	0	Nitrogen Metabolism	Nitrate and nitrite ammonification	""
Universal stress protein E	0.25662568279148	0.212707811430081	-0.604419638857927	1.11767100444089	0.227636157478613	0.998995155490989	FALSE	0	0	Stress Response	Universal stress protein family	""
Evolved beta-D-galactosidase, alpha subunit	0.258409321148694	0.159611865370304	-0.387702587167425	0.904521229464814	0.105450348619199	0.998995155490989	FALSE	0	0	Carbohydrates	Lactose utilization	""
ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	0.258857063693679	0.214149199117019	-0.608023023102231	1.12573715048959	0.226751334495823	0.998995155490989	FALSE	0	0	DNA Metabolism	DNA repair, bacterial UvrD and related helicases	""
Poly(A) polymerase (EC 2.7.7.19)	0.260118000425558	0.228052982193463	-0.663044868327022	1.18328086917814	0.254035013505988	0.998995155490989	FALSE	0	0	Miscellaneous	Competence or DNA damage-inducible protein CinA and related protein families	""
Putative pheromone cAM373 precursor lipoprotein CamS	0.260765621156702	0.214489633030455	-0.607492548684318	1.12902379099772	0.224080437758595	0.998995155490989	FALSE	0	0	Regulation and Cell signaling	Sex pheromones in Enterococcus faecalis and other Firmicutes	""
2-keto-3-deoxygluconate permease (KDG permease)	0.261078744787873	0.213431717798551	-0.602896963797926	1.12505445337367	0.221238123488091	0.998995155490989	FALSE	0	0	Carbohydrates	D-Galacturonate and D-Glucuronate Utilization	""
Pyruvate decarboxylase (EC 4.1.1.1)	0.26127632127331	0.248781840576514	-0.745797365863701	1.26835000841032	0.293615763020369	0.998995155490989	FALSE	0	0	Carbohydrates	Acetyl-CoA biosynthesis in plants	""
Predicted nucleoside ABC transporter, ATP-binding component	0.263764569110572	0.174359134850676	-0.442044570387636	0.969573708608781	0.130339110803826	0.998995155490989	FALSE	0	0	Carbohydrates	D-ribose utilization	""
FIG016027: protein of unknown function YeaO	0.265063749488994	0.223573929045624	-0.639967825765543	1.17009532474353	0.235790023414689	0.998995155490989	FALSE	0	0	Miscellaneous	Metabolite repair	""
Type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB	0.26527629640719	0.243445222576422	-0.72019465817611	1.25074725099049	0.2758561088815	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Bacterial motility:Gliding	""
Cell division protein ZipA	0.267781577115971	0.22293138190175	-0.634648954911934	1.17021210914387	0.229679890016277	0.998995155490989	FALSE	0	0	Cell Division and Cell Cycle	Bacterial Cytoskeleton	""
Circadian phase modifier	0.269752553716154	0.247536861481571	-0.732281434041484	1.27178654147379	0.275824603600635	0.998995155490989	FALSE	0	0	Cell Division and Cell Cycle	Cyanobacterial Circadian Clock	""
Predicted galacto-N-biose-/lacto-N-biose I ABC transporter, permease component 1	0.27038280532201	0.151834137562384	-0.344244710874014	0.885010321518035	0.0749488179150047	0.998995155490989	FALSE	0	0	Carbohydrates	Lacto-N-Biose I and Galacto-N-Biose Metabolic Pathway	""
Chemotaxis protein CheV (EC 2.7.3.-)	0.270475414069579	0.306561082015204	-0.970489756387916	1.51144058452707	0.377620642927934	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Bacterial Chemotaxis	""
Protein with similarity to RtcB	0.271329553733987	0.193576182276962	-0.512270564248138	1.05492967171611	0.161014389829752	0.998995155490989	FALSE	0	0	Protein Metabolism	Translation termination factors bacterial	""
Trehalose operon transcriptional repressor	0.2716313786821	0.313891649635983	-0.999008070836751	1.54227082820095	0.386837556188445	0.998995155490989	FALSE	0	0	Carbohydrates	Trehalose Uptake and Utilization	""
Stringent starvation protein A	0.27201622546586	0.303497978555951	-0.956549443132319	1.50058189406404	0.370108415334419	0.998995155490989	FALSE	0	0	Stress Response	Carbon Starvation	""
Malate synthase G (EC 2.3.3.9)	0.272966863546171	0.358483919376379	-1.17818295361528	1.72411668070762	0.446389526592663	0.998995155490989	FALSE	0	0	Carbohydrates	Glyoxylate bypass	""
Flagellar motor switch protein FliM	0.276887289989717	0.250386918873403	-0.736683785038811	1.29045836501825	0.268796781808988	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Bacterial Chemotaxis	""
Lipid A biosynthesis (KDO) 2-(lauroyl)-lipid IVA acyltransferase (EC 2.3.1.-)	0.277557996671169	0.244459821873125	-0.712020075426533	1.26713606876887	0.256210646536249	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	KDO2-Lipid A biosynthesis	""
Similar to ribosomal large subunit pseudouridine synthase D, TTE1780-type	0.277947030983157	0.162481027533566	-0.379779301086941	0.935673363053254	0.0871470375466678	0.998995155490989	FALSE	0	0	Protein Metabolism	Ribosome biogenesis bacterial	""
Ferredoxin 3 fused to uncharacterized domain	0.279031013501997	0.221651072684132	-0.618216802128783	1.17627882913278	0.208075453464914	0.998995155490989	FALSE	0	0	Nitrogen Metabolism	Nitrosative stress	""
Predicted galacto-N-biose-/lacto-N-biose I ABC transporter, permease component 2	0.28193604806729	0.197662731489352	-0.518206499914753	1.08207859604933	0.15376761450463	0.998995155490989	FALSE	0	0	Carbohydrates	Lacto-N-Biose I and Galacto-N-Biose Metabolic Pathway	""
Chaperone protein HscB	0.282311741029562	0.242924105693456	-0.701049722364422	1.26567320442355	0.245178734115214	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Fe-S cluster assembly	""
Chemotaxis protein CheX	0.282545732658495	0.252194125012106	-0.738340947662216	1.30343241297921	0.262564567412016	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Bacterial Chemotaxis	""
Alpha-glucosidase (EC 3.2.1.20)	0.284316225045579	0.175760465405221	-0.427165527554906	0.995797977646065	0.1057413496034	0.998995155490989	FALSE	0	0	Carbohydrates	D-Galacturonate and D-Glucuronate Utilization	""
Outer membrane chaperone Skp (OmpH) precursor	0.285376833434843	0.179786532051193	-0.442402514570607	1.01315618144029	0.112442611095187	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	Lipopolysaccharide assembly	""
Phage portal protein	0.286266435735146	0.217099980699902	-0.592558471798981	1.16509134326927	0.187305337063643	0.998995155490989	FALSE	0	0	Phages, Prophages, Transposable elements, Plasmids	Phage packaging machinery	""
Putative toxin component near putative ESAT-related proteins, repetitive	0.28805813190971	0.343912226169654	-1.10410519021046	1.68022145402988	0.402259883206763	0.998995155490989	FALSE	0	0	Membrane Transport	ESAT-6 proteins secretion system in Firmicutes	""
NrfC protein	0.289850782845576	0.212577063876499	-0.570665270186135	1.15036683587729	0.172722086185622	0.998995155490989	FALSE	0	0	Nitrogen Metabolism	Nitrate and nitrite ammonification	""
polysulfide reductase, subunit C	0.295153888989105	0.135173244974798	-0.252030012792411	0.84233779077062	0.0289973172938201	0.998995155490989	FALSE	0	0	Respiration	Anaerobic respiratory reductases	""
NADH dehydrogenase subunit 4L	0.296503785575901	0.202389042568385	-0.522770960776765	1.11577853192857	0.142915743720259	0.998995155490989	FALSE	0	0	Respiration	Respiratory Complex I	""
Succinate dehydrogenase cytochrome b558 subunit	0.299164699226803	0.298473476178098	-0.909061686874042	1.50739108532765	0.316191064529479	0.998995155490989	FALSE	0	0	Respiration	Respiration / HGM	""
twitching motility protein PilJ	0.300036067037136	0.320816441104381	-0.998635071854917	1.59870720592919	0.349671536742914	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Bacterial motility:Gliding	""
Fructose-bisphosphate aldolase, archaeal class I (EC 4.1.2.13)	0.30037925593126	0.135435229165548	-0.247865162905438	0.848623674767958	0.0265629299786835	0.998995155490989	FALSE	0	0	Carbohydrates	Formaldehyde assimilation: Ribulose monophosphate pathway	""
Cellobiose phosphotransferase system YdjC-like protein	0.300961159533572	0.220421641319247	-0.591309894228869	1.19323221329601	0.172130997331892	0.998995155490989	FALSE	0	0	Carbohydrates	Beta-Glucoside Metabolism	""
